target,bug_type,bug_key,input_data,stdout,stderr,returncode,timed_out,crashed,strategy,timestamp
ipv6_parser,BONUS,838a85ae925b,e3a2:e658:f4db:bace:9527:bd64:7881:db:bace:9527:bd64:7881:db:bace:9527:bd64:7881:db:bace:9527:bd64:7881:db:bace:9527:bd64:7881:db:bace:9527:bd64:7881:effc,,"Traceback (most recent call last):
  File ""<frozen importlib._bootstrap>"", line 1331, in _find_and_load_unlocked
  File ""<frozen importlib._bootstrap>"", line 935, in _load_unlocked
  File ""pyimod02_importers.py"", line 457, in exec_module
  File ""setuptools/dist.py"", line 20, in <module>
  File ""<frozen importlib._bootstrap>"", line 1360, in _find_and_load
  File ""<frozen importlib._bootstrap>"", line 1331, in _find_and_load_unlocked
  File ""<frozen importlib._bootstrap>"", line 935, in _load_unlock",1,False,False,repeat_chunk,2026-04-05 23:59:09
ipv6_parser,RELIABILITY,b1772531d20947de,8c04:6e3Od:cf35:7362:1449:1f4:c220:7c8d,,,3221225786,False,False,byte_insert,2026-04-06 14:14:34
ipv6_parser,INVALIDITY,779f762f0e91733d,200d:1b8::1,"Running the IPv4 parser with ipstr: 200d:1b8::1
============================================================
TRACEBACK
============================================================
============================================================
Saved bug count report and tracebacks for the bugs encountered!
Final bug count: defaultdict(<class 'int'>, {('invalidity', <class 'pyparsing.exceptions.ParseException'>, ""Expected '.', found 'd'  (at char 3), (line:1, col:4)"", 'pyparsing\\core.py', 134","Traceback (most recent call last):
  File ""ipv4_parser_stv.py"", line 220, in <module>
  File ""pyparsing\core.py"", line 1340, in parse_string
pyparsing.exceptions.ParseException: Expected '.', found 'd'  (at char 3), (line:1, col:4)
",0,False,False,swap_chars,2026-04-06 14:21:17
ipv6_parser,INVALIDITY,57c0e01d3430b629,36b3:a119:1e01:3677:cb4e:e93b:cfe5:1c7di,"Running the IPv4 parser with ipstr: 36b3:a119:1e01:3677:cb4e:e93b:cfe5:1c7di
============================================================
TRACEBACK
============================================================
============================================================
Saved bug count report and tracebacks for the bugs encountered!
Final bug count: defaultdict(<class 'int'>, {('invalidity', <class 'pyparsing.exceptions.ParseException'>, ""Expected '.', found 'b3'  (at char 2), (line:1, col:","Traceback (most recent call last):
  File ""ipv4_parser_stv.py"", line 220, in <module>
  File ""pyparsing\core.py"", line 1340, in parse_string
pyparsing.exceptions.ParseException: Expected '.', found 'b3'  (at char 2), (line:1, col:3)
",0,False,False,byte_insert,2026-04-06 14:21:38
ipv6_parser,INVALIDITY,6fb0b1834584ee8f,200:1db8::1,"Running the IPv4 parser with ipstr: 200:1db8::1
============================================================
TRACEBACK
============================================================
============================================================
Saved bug count report and tracebacks for the bugs encountered!
Final bug count: defaultdict(<class 'int'>, {('invalidity', <class 'pyparsing.exceptions.ParseException'>, ""Expected '.', found ':'  (at char 3), (line:1, col:4)"", 'pyparsing\\core.py', 134","Traceback (most recent call last):
  File ""ipv4_parser_stv.py"", line 220, in <module>
  File ""pyparsing\core.py"", line 1340, in parse_string
pyparsing.exceptions.ParseException: Expected '.', found ':'  (at char 3), (line:1, col:4)
",0,False,False,swap_chars,2026-04-06 14:21:59
ipv6_parser,INVALIDITY,d543ab30b95a73f6,2022:e739:e35e:121f:68af:6eca:cbab:4fa,"Running the IPv4 parser with ipstr: 2022:e739:e35e:121f:68af:6eca:cbab:4fa
============================================================
TRACEBACK
============================================================
============================================================
Saved bug count report and tracebacks for the bugs encountered!
Final bug count: defaultdict(<class 'int'>, {('invalidity', <class 'pyparsing.exceptions.ParseException'>, ""Expected '.', found '2'  (at char 3), (line:1, col:4)""","Traceback (most recent call last):
  File ""ipv4_parser_stv.py"", line 220, in <module>
  File ""pyparsing\core.py"", line 1340, in parse_string
pyparsing.exceptions.ParseException: Expected '.', found '2'  (at char 3), (line:1, col:4)
",0,False,False,radamsa,2026-04-06 14:22:24
ipv6_parser,INVALIDITY,b01414fee6e61388,28bf:c2c1:f23e:a1bd:66ff:c14a:a344:4,"Running the IPv4 parser with ipstr: 28bf:c2c1:f23e:a1bd:66ff:c14a:a344:4
============================================================
TRACEBACK
============================================================
============================================================
Saved bug count report and tracebacks for the bugs encountered!
Final bug count: defaultdict(<class 'int'>, {('invalidity', <class 'pyparsing.exceptions.ParseException'>, ""Expected '.', found 'bf'  (at char 2), (line:1, col:3)"",","Traceback (most recent call last):
  File ""ipv4_parser_stv.py"", line 220, in <module>
  File ""pyparsing\core.py"", line 1340, in parse_string
pyparsing.exceptions.ParseException: Expected '.', found 'bf'  (at char 2), (line:1, col:3)
",0,False,False,truncate,2026-04-06 14:22:49
ipv6_parser,BONUS,7d4e5e246d2dd9ef,982e:8fd0:d67e:10be:b714:4bc1:f261:bcc9.extra,,"Traceback (most recent call last):
  File ""pyi_rth_pkgres.py"", line 177, in <module>
  File ""pyi_rth_pkgres.py"", line 44, in _pyi_rthook
  File ""<frozen importlib._bootstrap>"", line 1360, in _find_and_load
  File ""<frozen importlib._bootstrap>"", line 1331, in _find_and_load_unlocked
  File ""<frozen importlib._bootstrap>"", line 935, in _load_unlocked
  File ""pyimod02_importers.py"", line 457, in exec_module
  File ""pkg_resources/__init__.py"", line 90, in <module>
  File ""<frozen importlib._bootstr",1,False,False,constraint_violation,2026-04-08 17:54:59
ipv6_parser,BONUS,4aadfa0371cad6f5,44e4:a749:1c1e:3cee:722f:83a9:60f3:58ce.extra,,"Traceback (most recent call last):
  File ""pyi_rth_inspect.py"", line 98, in <module>
  File ""pyi_rth_inspect.py"", line 14, in _pyi_rthook
  File ""<frozen importlib._bootstrap>"", line 1360, in _find_and_load
  File ""<frozen importlib._bootstrap>"", line 1331, in _find_and_load_unlocked
  File ""<frozen importlib._bootstrap>"", line 935, in _load_unlocked
  File ""pyimod02_importers.py"", line 457, in exec_module
  File ""inspect.py"", line 146, in <module>
  File ""<frozen importlib._bootstrap>"", line 13",1,False,False,constraint_violation,2026-04-08 18:33:49
ipv6_parser,RELIABILITY,8aeef6c2f1b930f0,2001:db8::::::,"Running the IPv6 parser with ipstr: 2001:db8::::::
A reliability bug has been triggered: Incorrect token length.
============================================================
TRACEBACK
============================================================
============================================================
Saved bug count report and tracebacks for the bugs encountered!
Final bug count: defaultdict(<class 'int'>, {('reliability', <class 'buggy_ipyparse.ipv6_mstv.ReliabilityBug'>, 'Incorrect token l","Traceback (most recent call last):
  File ""ipv6_parser_stv.py"", line 219, in <module>
  File ""pyparsing/core.py"", line 1328, in parse_string
  File ""pyparsing/core.py"", line 989, in _parseNoCache
  File ""pyparsing/core.py"", line 284, in wrapper
  File ""buggy_ipyparse/ipv6_mstv.py"", line 126, in convert_ipv6
buggy_ipyparse.ipv6_mstv.ReliabilityBug: Incorrect token length.
",0,False,False,repeat_chunk,2026-04-08 18:53:42
ipv6_parser,BONUS,cc1943dc5612d62b,1fd8:c96:1c88:1111111e:48ae:d4d9:64da:2d1c,"Running the IPv6 parser with ipstr: 1fd8:c96:1c88:1111111e:48ae:d4d9:64da:2d1c
An unknown exception has been triggered. Expected ':', found '11e'  (at char 19), (line:1, col:20)
============================================================
TRACEBACK
============================================================
============================================================
Saved bug count report and tracebacks for the bugs encountered!
Final bug count: defaultdict(<class 'int'>, {('bonus', <class 'py","Traceback (most recent call last):
  File ""ipv6_parser_stv.py"", line 219, in <module>
  File ""pyparsing/core.py"", line 1340, in parse_string
pyparsing.exceptions.ParseException: Expected ':', found '11e'  (at char 19), (line:1, col:20)
Traceback (most recent call last):
  File ""ipv6_parser_stv.py"", line 219, in <module>
  File ""pyparsing/core.py"", line 1340, in parse_string
pyparsing.exceptions.ParseException: Expected ':', found '11e'  (at char 19), (line:1, col:20)
",0,False,False,repeat_chunk,2026-04-08 18:53:56
ipv6_parser,INVALIDITY,ad2fd8dfb251badd,bafb:1059:e8d::96bd2dd4e:52c5:ba52:ee22,"Running the IPv6 parser with ipstr: bafb:1059:e8d::96bd2dd4e:52c5:ba52:ee22
An invalidity bug has been triggered: Hex of length more than 4 found.
============================================================
TRACEBACK
============================================================
============================================================
Saved bug count report and tracebacks for the bugs encountered!
Final bug count: defaultdict(<class 'int'>, {('invalidity', <class 'buggy_ipyparse.ipv6_mstv.Inv","Traceback (most recent call last):
  File ""ipv6_parser_stv.py"", line 219, in <module>
  File ""pyparsing/core.py"", line 1328, in parse_string
  File ""pyparsing/core.py"", line 950, in _parseNoCache
  File ""pyparsing/core.py"", line 4754, in parseImpl
  File ""pyparsing/core.py"", line 950, in _parseNoCache
  File ""pyparsing/core.py"", line 4634, in parseImpl
  File ""pyparsing/core.py"", line 989, in _parseNoCache
  File ""pyparsing/core.py"", line 281, in wrapper
  File ""buggy_ipyparse/ipv6_mstv.py"", lin",0,False,False,swap_chars,2026-04-08 18:54:36
ipv6_parser,INVALIDITY,991a8cf2edb424f3,8b0b:b575:2457:f0a:3140:9523:4684:864:7b84:ba32,"Running the IPv6 parser with ipstr: 8b0b:b575:2457:f0a:3140:9523:4684:864:7b84:ba32
An invalidity bug has been triggered: Number of tokens passed exceeds the permitted number of hexes.
============================================================
TRACEBACK
============================================================
============================================================
Saved bug count report and tracebacks for the bugs encountered!
Final bug count: defaultdict(<class 'int'>, {('invalidity'","Traceback (most recent call last):
  File ""ipv6_parser_stv.py"", line 219, in <module>
  File ""pyparsing/core.py"", line 1328, in parse_string
  File ""pyparsing/core.py"", line 989, in _parseNoCache
  File ""pyparsing/core.py"", line 284, in wrapper
  File ""buggy_ipyparse/ipv6_mstv.py"", line 132, in convert_ipv6
buggy_ipyparse.ipv6_mstv.InvalidityBug: Number of tokens passed exceeds the permitted number of hexes.
",0,False,False,grammar_mutate,2026-04-08 18:55:01
ipv6_parser,INVALIDITY,ad2fd8dfb251badd,9231:89fe:de4e:60af::d6b:2925c7b93:11e,"Running the IPv6 parser with ipstr: 9231:89fe:de4e:60af::d6b:2925c7b93:11e
An invalidity bug has been triggered: Hex of length more than 4 found.
============================================================
TRACEBACK
============================================================
============================================================
Saved bug count report and tracebacks for the bugs encountered!
Final bug count: defaultdict(<class 'int'>, {('invalidity', <class 'buggy_ipyparse.ipv6_mstv.Inva","Traceback (most recent call last):
  File ""ipv6_parser_stv.py"", line 219, in <module>
  File ""pyparsing/core.py"", line 1328, in parse_string
  File ""pyparsing/core.py"", line 950, in _parseNoCache
  File ""pyparsing/core.py"", line 4754, in parseImpl
  File ""pyparsing/core.py"", line 950, in _parseNoCache
  File ""pyparsing/core.py"", line 4634, in parseImpl
  File ""pyparsing/core.py"", line 989, in _parseNoCache
  File ""pyparsing/core.py"", line 281, in wrapper
  File ""buggy_ipyparse/ipv6_mstv.py"", lin",0,False,False,swap_chars,2026-04-08 19:06:46
ipv6_parser,BONUS,95feaa3fa7d875f6,db1f:688:8ae4:ab05:5765:5dd2:60ed:5c.extra,"Running the IPv6 parser with ipstr: db1f:688:8ae4:ab05:5765:5dd2:60ed:5c.extra
An unknown exception has been triggered. Expected end of text, found '.'  (at char 36), (line:1, col:37)
============================================================
TRACEBACK
============================================================
============================================================
Saved bug count report and tracebacks for the bugs encountered!
Final bug count: defaultdict(<class 'int'>, {('bonus', <cla","Traceback (most recent call last):
  File ""ipv6_parser_stv.py"", line 219, in <module>
  File ""pyparsing/core.py"", line 1340, in parse_string
pyparsing.exceptions.ParseException: Expected end of text, found '.'  (at char 36), (line:1, col:37)
Traceback (most recent call last):
  File ""ipv6_parser_stv.py"", line 219, in <module>
  File ""pyparsing/core.py"", line 1340, in parse_string
pyparsing.exceptions.ParseException: Expected end of text, found '.'  (at char 36), (line:1, col:37)
",0,False,False,constraint_violation,2026-04-08 19:07:22
ipv6_parser,BONUS,5767590dab101176,2801*db0::1:2,"Running the IPv6 parser with ipstr: 2801*db0::1:2
An unknown exception has been triggered. Expected ':', found '*'  (at char 4), (line:1, col:5)
============================================================
TRACEBACK
============================================================
============================================================
Saved bug count report and tracebacks for the bugs encountered!
Final bug count: defaultdict(<class 'int'>, {('bonus', <class 'pyparsing.exceptions.ParseException","Traceback (most recent call last):
  File ""ipv6_parser_stv.py"", line 219, in <module>
  File ""pyparsing/core.py"", line 1340, in parse_string
pyparsing.exceptions.ParseException: Expected ':', found '*'  (at char 4), (line:1, col:5)
Traceback (most recent call last):
  File ""ipv6_parser_stv.py"", line 219, in <module>
  File ""pyparsing/core.py"", line 1340, in parse_string
pyparsing.exceptions.ParseException: Expected ':', found '*'  (at char 4), (line:1, col:5)
",0,False,False,bit_flip,2026-04-08 19:08:04
ipv6_parser,BONUS,1f79b628212b270a,2001:db8::1:192.0.&&2.33,"Running the IPv6 parser with ipstr: 2001:db8::1:192.0.&&2.33
An unknown exception has been triggered. Expected end of text, found '.'  (at char 15), (line:1, col:16)
============================================================
TRACEBACK
============================================================
============================================================
Saved bug count report and tracebacks for the bugs encountered!
Final bug count: defaultdict(<class 'int'>, {('bonus', <class 'pyparsing.exce","Traceback (most recent call last):
  File ""ipv6_parser_stv.py"", line 219, in <module>
  File ""pyparsing/core.py"", line 1340, in parse_string
pyparsing.exceptions.ParseException: Expected end of text, found '.'  (at char 15), (line:1, col:16)
Traceback (most recent call last):
  File ""ipv6_parser_stv.py"", line 219, in <module>
  File ""pyparsing/core.py"", line 1340, in parse_string
pyparsing.exceptions.ParseException: Expected end of text, found '.'  (at char 15), (line:1, col:16)
",0,False,False,insert_special_char,2026-04-08 19:08:28
ipv6_parser,BONUS,af266dfed8800866,2001:db8: :0:0:0:192.0.2.33,,"Traceback (most recent call last):
  File ""pyi_rth_inspect.py"", line 98, in <module>
object address  : 0x104a9af20
object refcount : 3
object type     : 0x1052224d8
object type name: KeyboardInterrupt
object repr     : KeyboardInterrupt()
lost sys.stderr
[PYI-10430:ERROR] Failed to execute script 'pyi_rth_inspect' due to unhandled exception!
",1,False,False,bit_flip,2026-04-08 19:27:52
ipv6_parser,BONUS,19dc43099f6bdd00,2001:db8::1:192.0.2.33.extra,"Running the IPv6 parser with ipstr: 2001:db8::1:192.0.2.33.extra
An unknown exception has been triggered. Expected end of text, found '.'  (at char 22), (line:1, col:23)
============================================================
TRACEBACK
============================================================
============================================================
Saved bug count report and tracebacks for the bugs encountered!
Final bug count: defaultdict(<class 'int'>, {('bonus', <class 'pyparsing.","Traceback (most recent call last):
  File ""ipv6_parser_stv.py"", line 219, in <module>
  File ""pyparsing/core.py"", line 1340, in parse_string
pyparsing.exceptions.ParseException: Expected end of text, found '.'  (at char 22), (line:1, col:23)
Traceback (most recent call last):
  File ""ipv6_parser_stv.py"", line 219, in <module>
  File ""pyparsing/core.py"", line 1340, in parse_string
pyparsing.exceptions.ParseException: Expected end of text, found '.'  (at char 22), (line:1, col:23)
",0,False,False,constraint_violation,2026-04-08 19:33:06
ipv6_parser,BONUS,10218438b54f1a6c,23d7:69e4:f113:3ecc:6c84:9d8c:1969e4:f113:3ecc:6c84:9d8c:1969e4:f113:3ecc:6c84:9d8c:1969e4:f113:3ecc:6c84:9d8c:1969e4:f113:3ecc:6c84:9d8c:1969e4:f113:3ecc:6c84:9d8c:19bc:6651,"Running the IPv6 parser with ipstr: 23d7:69e4:f113:3ecc:6c84:9d8c:1969e4:f113:3ecc:6c84:9d8c:1969e4:f113:3ecc:6c84:9d8c:1969e4:f113:3ecc:6c84:9d8c:1969e4:f113:3ecc:6c84:9d8c:1969e4:f113:3ecc:6c84:9d8c:19bc:6651
An unknown exception has been triggered. Expected ':', found '4'  (at char 35), (line:1, col:36)
============================================================
TRACEBACK
============================================================
============================================================","Traceback (most recent call last):
  File ""ipv6_parser_stv.py"", line 219, in <module>
  File ""pyparsing/core.py"", line 1340, in parse_string
pyparsing.exceptions.ParseException: Expected ':', found '4'  (at char 35), (line:1, col:36)
Traceback (most recent call last):
  File ""ipv6_parser_stv.py"", line 219, in <module>
  File ""pyparsing/core.py"", line 1340, in parse_string
pyparsing.exceptions.ParseException: Expected ':', found '4'  (at char 35), (line:1, col:36)
",0,False,False,repeat_chunk,2026-04-08 19:33:33
ipv6_parser,INVALIDITY,ad2fd8dfb251badd,2001:db8::1:2:3:4444444444,"Running the IPv6 parser with ipstr: 2001:db8::1:2:3:4444444444
An invalidity bug has been triggered: Hex of length more than 4 found.
============================================================
TRACEBACK
============================================================
============================================================
Saved bug count report and tracebacks for the bugs encountered!
Final bug count: defaultdict(<class 'int'>, {('invalidity', <class 'buggy_ipyparse.ipv6_mstv.InvalidityBug'>,","Traceback (most recent call last):
  File ""ipv6_parser_stv.py"", line 219, in <module>
  File ""pyparsing/core.py"", line 1328, in parse_string
  File ""pyparsing/core.py"", line 950, in _parseNoCache
  File ""pyparsing/core.py"", line 4754, in parseImpl
  File ""pyparsing/core.py"", line 950, in _parseNoCache
  File ""pyparsing/core.py"", line 4634, in parseImpl
  File ""pyparsing/core.py"", line 989, in _parseNoCache
  File ""pyparsing/core.py"", line 281, in wrapper
  File ""buggy_ipyparse/ipv6_mstv.py"", lin",0,False,False,repeat_chunk,2026-04-08 19:34:10
ipv6_parser,INVALIDITY,991a8cf2edb424f3,b504:6fd9:147d:3a0b:9213:be81:f40b:ca5b:ca5b:ca5b:ca5b:ca5b:ca5b:ca5b:ca5b:ca5b:ca5d,"Running the IPv6 parser with ipstr: b504:6fd9:147d:3a0b:9213:be81:f40b:ca5b:ca5b:ca5b:ca5b:ca5b:ca5b:ca5b:ca5b:ca5b:ca5d
An invalidity bug has been triggered: Number of tokens passed exceeds the permitted number of hexes.
============================================================
TRACEBACK
============================================================
============================================================
Saved bug count report and tracebacks for the bugs encountered!
Final bug count: defa","Traceback (most recent call last):
  File ""ipv6_parser_stv.py"", line 219, in <module>
  File ""pyparsing/core.py"", line 1328, in parse_string
  File ""pyparsing/core.py"", line 989, in _parseNoCache
  File ""pyparsing/core.py"", line 284, in wrapper
  File ""buggy_ipyparse/ipv6_mstv.py"", line 132, in convert_ipv6
buggy_ipyparse.ipv6_mstv.InvalidityBug: Number of tokens passed exceeds the permitted number of hexes.
",0,False,False,repeat_chunk,2026-04-08 19:34:23
ipv6_parser,BONUS,7d94613fe8df3871,2001:db8::1:192.0.2.3001:db8::1:192.0.2.3001:db8::1:192.0.2.33.extra,"Running the IPv6 parser with ipstr: 2001:db8::1:192.0.2.3001:db8::1:192.0.2.3001:db8::1:192.0.2.33.extra
An unknown exception has been triggered. Expected end of text, found '01'  (at char 22), (line:1, col:23)
============================================================
TRACEBACK
============================================================
============================================================
Saved bug count report and tracebacks for the bugs encountered!
Final bug count: defaultdict(<cl","Traceback (most recent call last):
  File ""ipv6_parser_stv.py"", line 219, in <module>
  File ""pyparsing/core.py"", line 1340, in parse_string
pyparsing.exceptions.ParseException: Expected end of text, found '01'  (at char 22), (line:1, col:23)
Traceback (most recent call last):
  File ""ipv6_parser_stv.py"", line 219, in <module>
  File ""pyparsing/core.py"", line 1340, in parse_string
pyparsing.exceptions.ParseException: Expected end of text, found '01'  (at char 22), (line:1, col:23)
",0,False,False,repeat_chunk,2026-04-08 19:34:36
ipv6_parser,INVALIDITY,991a8cf2edb424f3,524d:256c:664c:fc72:180a:53cb:5c57:3955:9452:cf3e,"Running the IPv6 parser with ipstr: 524d:256c:664c:fc72:180a:53cb:5c57:3955:9452:cf3e
An invalidity bug has been triggered: Number of tokens passed exceeds the permitted number of hexes.
============================================================
TRACEBACK
============================================================
============================================================
Saved bug count report and tracebacks for the bugs encountered!
Final bug count: defaultdict(<class 'int'>, {('invalidit","Traceback (most recent call last):
  File ""ipv6_parser_stv.py"", line 219, in <module>
  File ""pyparsing/core.py"", line 1328, in parse_string
  File ""pyparsing/core.py"", line 989, in _parseNoCache
  File ""pyparsing/core.py"", line 284, in wrapper
  File ""buggy_ipyparse/ipv6_mstv.py"", line 132, in convert_ipv6
buggy_ipyparse.ipv6_mstv.InvalidityBug: Number of tokens passed exceeds the permitted number of hexes.
",0,False,False,grammar_mutate,2026-04-08 19:42:02
ipv6_parser,BONUS,141d98ed462fd7cb,c28d:e4d9:b0d1:3cbe:20:b1db:r9a8f:fcf3,"Running the IPv6 parser with ipstr: c28d:e4d9:b0d1:3cbe:20:b1db:r9a8f:fcf3
An unknown exception has been triggered. Expected W:(0-9A-Fa-f){1,5}, found 'r9a8f'  (at char 28), (line:1, col:29)
============================================================
TRACEBACK
============================================================
============================================================
Saved bug count report and tracebacks for the bugs encountered!
Final bug count: defaultdict(<class 'int'>, {('bonus","Traceback (most recent call last):
  File ""ipv6_parser_stv.py"", line 219, in <module>
  File ""pyparsing/core.py"", line 1340, in parse_string
pyparsing.exceptions.ParseException: Expected W:(0-9A-Fa-f){1,5}, found 'r9a8f'  (at char 28), (line:1, col:29)
Traceback (most recent call last):
  File ""ipv6_parser_stv.py"", line 219, in <module>
  File ""pyparsing/core.py"", line 1340, in parse_string
pyparsing.exceptions.ParseException: Expected W:(0-9A-Fa-f){1,5}, found 'r9a8f'  (at char 28), (line:1, co",-2,False,True,byte_insert,2026-04-08 19:42:27
ipv6_parser,BONUS,628845f2e7cf6344,2001:db8:0:0:0:0:192.0.2.33,,"Traceback (most recent call last):
  File ""pyi_rth_inspect.py"", line 98, in <module>
  File ""pyi_rth_inspect.py"", line 17, in _pyi_rthook
  File ""<frozen importlib._bootstrap>"", line 1360, in _find_and_load
  File ""<frozen importlib._bootstrap>"", line 1331, in _find_and_load_unlocked
  File ""<frozen importlib._bootstrap>"", line 935, in _load_unlocked
  File ""pyimod02_importers.py"", line 457, in exec_module
  File ""zipfile/__init__.py"", line 2314, in <module>
  File ""<frozen importlib._bootstrap>",1,False,False,radamsa,2026-04-08 19:45:08
